"pi_key","primary.subject","herfindahl","weighted.primary.subject","weighted.herfindahl"
"nih_1897909","BIOC",0.411344023410672,"NEUR",0.264122718001352
"nih_1898054","BIOC",0.35593306805428,"MEDI",0.176669796971737
"nih_1898073","BIOC",0.358732989826926,"MEDI",0.196175849899691
"nih_1898145","MEDI",0.305734457649371,"AGRI",0.210732058542788
"nih_1898240","BIOC",0.477324263038549,"MULT",0.195344628651107
"nih_1898249","BIOC",0.37909968516086,"MEDI",0.140862126967708
"nih_1898255","BIOC",0.683511692429647,"BIOC",0.22679504280533
"nih_1898291","BIOC",0.520661157024793,"AGRI",0.290997374032293
"nih_1898316","OTHER",0.311798053840878,"OTHER",0.381695727287509
"nih_1898331","BIOC",0.686810953614794,"BIOC",0.255349845935363
"nih_1898335","MULT",0.284722222222222,"NEUR",0.476901625892811
"nih_1898342","BIOC",0.462585034013606,"MULT",0.247413179104008
"nih_1898347","BIOC",0.541779340183883,"BIOC",0.176252645047793
"nih_1898348","BIOC",0.400627483526986,"IMMU",0.165958572395457
"nih_1898349","BIOC",0.608333333333333,"AGRI",0.341517416984005
"nih_1898361","BIOC",0.384416505077042,"CENG",0.233821953439211
"nih_1898362","BIOC",0.385309056473829,"MEDI",0.180007725266589
"nih_1898364","CHEM",0.260416666666667,"CENG",0.453781806932542
"nih_1898369","BIOC",1,"BIOC",1
"nih_1898379","BIOC",0.462389041934496,"MEDI",0.20808350864878
"nih_1898382","BIOC",0.321385930185063,"MULT",0.178026638633345
"nih_1898387","CHEM",0.217928392125776,"CENG",0.257644511060739
"nih_1898405","BIOC",0.488009259259259,"MULT",0.21487922490057
"nih_1898409","BIOC",0.68005540166205,"AGRI",0.344587891876815
"nih_1898413","BIOC",0.466870540265036,"MULT",0.199287585474677
"nih_1898420","BIOC",0.429374750845518,"OTHER",0.199173652359003
"nih_1898423","CHEM",0.251112845415655,"CENG",0.396689773594114
"nih_1898436","MEDI",0.298005911087987,"PHAR",0.344509599059912
"nih_1898437","BIOC",0.500501762001447,"BIOC",0.159042874900679
"nih_1898452","BIOC",0.311668113425926,"PHAR",0.180893231835392
"nih_1898453","BIOC",0.603333333333333,"AGRI",0.403669044310609
"nih_1898754","OTHER",0.198254243827161,"NEUR",0.299321698143245
"nih_1898854","MEDI",0.388888888888889,"OTHER",0.502094170954434
"nih_1898899","BIOC",0.384425977223761,"AGRI",0.221932359852272
"nih_1898919","BIOC",0.677190082644628,"BIOC",0.335855661560244
"nih_1898932","BIOC",0.315032153402659,"PHAR",0.306604058483617
"nih_1899028","IMMU",0.317246055226824,"IMMU",0.399461809714066
"nih_1899031","IMMU",0.289984075476233,"IMMU",0.323225377169393
"nih_1899034","IMMU",0.544773011245315,"IMMU",0.752674281323949
"nih_1899905","BIOC",0.640317786922725,"BIOC",0.239874912997539
"nih_1900165","BIOC",0.507275132275132,"BIOC",0.196338778949484
"nih_1900251","BIOC",0.444637345679012,"MULT",0.162977363832422
"nih_1900441","BIOC",0.542831647828673,"MULT",0.263956949637672
"nih_1900442","BIOC",0.49890422967346,"AGRI",0.296377467045696
"nih_1901068","BIOC",0.462313595190064,"MULT",0.191905374815242
"nih_1901104","BIOC",0.342379663257298,"MULT",0.161372395609968
"nih_1901148","BIOC",0.538007915988381,"BIOC",0.186730251922371
"nih_1901433","BIOC",0.233773833004602,"MULT",0.213516629408406
"nih_1901655","BIOC",0.470521541950113,"NEUR",0.2149895949358
"nih_1901666","BIOC",0.353138572552238,"MULT",0.159465528006201
"nih_1901667","BIOC",0.736289061588368,"BIOC",0.271530445315188
"nih_1901669","MEDI",0.5,"PHAR",0.728677642951365
"nih_1901680","BIOC",0.694204152249135,"BIOC",0.379877924908285
"nih_1901683","BIOC",0.410380397289181,"IMMU",0.148563121056219
"nih_1901686","BIOC",0.498504513165625,"OTHER",0.204528207385073
"nih_1901724","BIOC",0.375,"NEUR",0.630987074866888
"nih_1901879","OTHER",0.355663306304332,"OTHER",0.430255706335437
"nih_1901955","BIOC",0.308513450988168,"MULT",0.280977775645086
"nih_1902031","BIOC",0.464234415397874,"CENG",0.139279590986095
"nih_1902089","MEDI",0.332514487276392,"MEDI",0.198025321055735
"nih_1902274","BIOC",0.380074025373171,"MULT",0.221739837623213
"nih_1903013","BIOC",0.309283763915144,"NEUR",0.389225175850631
"nih_1903163","BIOC",0.352391333069098,"CHEM",0.298702584122404
"nih_1903214","IMMU",0.393129509934681,"IMMU",0.495739947227533
"nih_1905123","BIOC",0.381091157319891,"NEUR",0.343065700364257
"nih_1912376","BIOC",0.780325443786982,"PHAR",0.492744715575483
"nih_1912633","BIOC",0.333333333333333,"MULT",0.334349677423261
"nih_1915712","BIOC",0.371958218549128,"MEDI",0.234671609130883
"nih_1916052","BIOC",0.451857591062137,"IMMU",0.185447020633677
"nih_1918530","BIOC",0.3837890625,"MEDI",0.309562562254842
"nih_1921644","BIOC",0.528587745229777,"AGRI",0.206251361025405
"nih_1921962","BIOC",0.452751882646062,"MULT",0.166013526401246
"nih_1922833","BIOC",0.244146005509642,"IMMU",0.165457400492657
"nih_1922866","BIOC",0.582144339110728,"MULT",0.22485184707788
"nih_1922998","BIOC",0.25026867171194,"CENG",0.202224584906798
"nih_1923696","BIOC",0.224782443576389,"NEUR",0.182578753322871
"nih_1923715","MEDI",0.371903079617726,"MEDI",0.233413198555652
"nih_1924132","BIOC",0.582533150434385,"AGRI",0.222562789139294
"nih_1924153","BIOC",0.444777880373448,"MULT",0.240048953681239
"nih_1924755","BIOC",0.389807162534435,"AGRI",0.283191078201456
"nih_1924909","BIOC",0.496055226824458,"MULT",0.242693093911604
"nih_1925088","BIOC",0.578510906796467,"BIOC",0.214618707648506
"nih_1925564","BIOC",0.312358276643991,"IMMU",0.216690344940105
"nih_1925851","BIOC",0.455555555555556,"MULT",0.256248446800761
"nih_1925859","BIOC",0.448224852071006,"AGRI",0.313344285828025
"nih_1925912","BIOC",0.385764207733905,"AGRI",0.214455028626083
"nih_1926097","MEDI",0.536392129311941,"MEDI",0.408046948288675
"nih_1926481","MEDI",0.299211157166306,"OTHER",0.248563389816205
"nih_1926731","NEUR",0.448224852071006,"NEUR",0.761784677750166
"nih_1926872","BIOC",0.75343679138322,"BIOC",0.257644775498341
"nih_1927510","BIOC",0.51796343537415,"AGRI",0.31957188081563
"nih_1928078","BIOC",0.387674897119342,"CENG",0.121737012121376
"nih_1928374","BIOC",0.296053974084277,"NEUR",0.396324347400916
"nih_1928383","BIOC",0.424427083333333,"AGRI",0.422766224615352
"nih_1928457","BIOC",0.274708501399634,"IMMU",0.277640189943266
"nih_1928507","BIOC",0.775740740740741,"BIOC",0.3400651677623
"nih_1929380","BIOC",0.529308163195513,"BIOC",0.165063895306619
"nih_1929498","BIOC",0.563327032136106,"AGRI",0.380098594347854
"nih_1929748","BIOC",0.666351606805293,"MULT",0.316213517966448
"nih_1929976","BIOC",0.437253451676529,"IMMU",0.156851392781795
"nih_1930482","BIOC",0.371818320377991,"AGRI",0.185336056649819
"nih_1931088","BIOC",0.526864035087719,"BIOC",0.196874561312106
"nih_1931123","BIOC",0.279155555555555,"AGRI",0.29854136665136
"nih_1931229","BIOC",0.688405797101449,"MULT",0.337927411104628
"nih_1931281","BIOC",0.498515752178493,"MULT",0.247445076439935
"nih_1935794","BIOC",0.333333333333333,"MULT",0.475154836201794
"nih_1940235","BIOC",0.594289113622843,"MULT",0.224333177874949
"nih_1940279","BIOC",0.869088811995386,"BIOC",0.400562203258639
"nih_1940498","BIOC",0.772581254724112,"BIOC",0.311041384694025
"nih_1940958","BIOC",0.446782879818594,"AGRI",0.229130271382093
"nih_1946121","IMMU",0.287699310899854,"IMMU",0.323409557868627
"nih_1950624","BIOC",0.233955560343452,"CENG",0.187626070349695
"nih_1955021","BIOC",0.178425155238473,"AGRI",0.312960573619578
"nih_1955185","BIOC",0.711593250054788,"AGRI",0.403500968736654
"nih_1955188","BIOC",0.315917447797592,"IMMU",0.331813383319826
"nih_1955194","BIOC",0.568444136657433,"AGRI",0.633786580570272
"nih_1955425","BIOC",0.293740498380594,"PHAR",0.189926004431129
"nih_1955627","CHEM",0.263562885802469,"CHEM",0.278202005990239
"nih_1956278","BIOC",0.427642388143983,"NEUR",0.168200080349492
"nih_1963356","BIOC",0.41665577448834,"AGRI",0.160976369905919
"nih_1964273","BIOC",0.359156397906632,"NEUR",0.168636450693896
"nih_1964353","BIOC",0.625107610192837,"BIOC",0.244313912439313
"nih_1964364","BIOC",0.282528069908042,"CENG",0.243136569620251
"nih_1964439","CHEM",0.462829113126732,"CHEM",0.369034778692821
"nih_1964483","IMMU",0.349826388888889,"IMMU",0.470783458381991
"nih_1964508","BIOC",0.428588888888889,"AGRI",0.260485016868516
"nih_1964524","IMMU",0.229600377404431,"IMMU",0.21418612736896
"nih_1964607","BIOC",0.536137009852542,"BIOC",0.16851381891423
"nih_1964621","BIOC",0.301506316812439,"NEUR",0.279746634470882
"nih_1964851","BIOC",0.6325,"AGRI",0.325559956823648
"nih_1964871","BIOC",0.369576188119292,"AGRI",0.316668487271091
"nih_1964879","BIOC",0.407407407407407,"NEUR",0.417565765760549
"nih_1964913","BIOC",0.484848484848485,"MULT",0.177663895592624
"nih_1965001","BIOC",0.325025826446281,"AGRI",0.531334739042785
"nih_1965035","BIOC",0.417916186082276,"MEDI",0.30876132204412
"nih_1965058","BIOC",0.506574081325432,"MULT",0.190438124277639
"nih_1965098","BIOC",0.404614325068871,"AGRI",0.241395184828768
"nih_1965221","BIOC",0.540534285525359,"BIOC",0.183802663738483
"nih_1965444","BIOC",0.191828254847645,"PHAR",0.183119750751737
"nih_1967618","BIOC",0.572731755424063,"NEUR",0.285882459776477
"nih_1968362","BIOC",0.321277326450023,"OTHER",0.177622734970963
"nih_1968808","IMMU",0.558171745152355,"IMMU",0.705091269589668
"nih_1969455","IMMU",0.285794708200413,"IMMU",0.370421483998651
"nih_1969635","MEDI",0.188971247471904,"AGRI",0.202862661651294
"nih_1969643","IMMU",0.625,"IMMU",0.908572279017616
"nih_1970221","CHEM",0.2388916015625,"CENG",0.264172251292059
"nih_1971652","MEDI",0.425167245108395,"MEDI",0.355487611284121
"nih_1973518","BIOC",0.408685306365259,"AGRI",0.279747137260664
"nih_1975934","BIOC",0.370727023319616,"MULT",0.215057570352584
"nih_1978704","OTHER",0.422893709825528,"OTHER",0.629596145604337
"nih_1991213","OTHER",0.350535005668934,"OTHER",0.352546396520126
"nih_2059300","OTHER",0.26066628907967,"CENG",0.325073248866653
"nih_2063694","NEUR",0.219826161676251,"NEUR",0.411699779638264
"nih_2081368","BIOC",0.257179260253906,"PHAR",0.202210117494155
"nih_2081464","MEDI",0.375144525378657,"MEDI",0.258430941267308
"nih_2083900","BIOC",0.321072048611111,"NEUR",0.424299349493768
"nih_2090870","NEUR",0.292375551354757,"NEUR",0.598918531062258
"nih_2091450","BIOC",0.502890625,"AGRI",0.258349752041036
"nih_2091631","BIOC",0.518229166666667,"AGRI",0.179507899858983
"nih_2093298","BIOC",0.537183139747242,"BIOC",0.174951760875381
"nih_2100210","BIOC",0.497533127834467,"MULT",0.240546990845196
"nih_2105478","BIOC",0.365953109072375,"OTHER",0.188354415151088
"nih_2106767","BIOC",0.235248691764467,"IMMU",0.226789448636545
"nih_2132494","BIOC",0.252631950451749,"PHAR",0.21145930462849
"nih_2165137","BIOC",0.618359375,"AGRI",0.253516212471036
"nih_2174668","BIOC",0.597448979591837,"BIOC",0.21567201278105
"nih_2180106","BIOC",0.310838493776193,"CENG",0.243599950783825
"nih_2201674","MEDI",0.59375,"MEDI",0.475629938257298
"nih_2204334","BIOC",0.255308513450988,"OTHER",0.219596078913347
"nih_2211633","BIOC",0.43313160080693,"MULT",0.191206416263568
"nih_2212695","BIOC",0.268858430946343,"CHEM",0.182369126477535
"nih_2261585","BIOC",0.770907649623464,"BIOC",0.347464223901831
"nih_2278093","OTHER",0.2671875,"CENG",0.334056790346209
"nih_2279756","BIOC",0.801200977787225,"BIOC",0.470821663893958
"nih_2401605","BIOC",0.369047619047619,"CENG",0.313054199293911
"nih_2408887","MEDI",0.430307834588453,"PHAR",0.345948891542812
"nih_2412815","MEDI",0.320189841746419,"MULT",0.295958355799397
"nih_2414009","IMMU",0.256710282752557,"IMMU",0.279412895538283
"nih_2415974","OTHER",0.271289316493641,"OTHER",0.300257487736416
"nih_2418842","MEDI",0.309640522875817,"IMMU",0.287872509517305
"nih_2419166","BIOC",0.598309944167798,"MULT",0.396636394363231
"nih_2419797","BIOC",0.472750865051903,"MULT",0.28217205883996
"nih_2424126","BIOC",0.317842914457257,"OTHER",0.173178405906952
"nih_2427729","BIOC",0.532356109572176,"BIOC",0.197844124285726
"nih_2430585","BIOC",0.401321597317482,"PHAR",0.196238729225786
"nih_2432142","BIOC",0.3846875,"MULT",0.190511152256163
"nih_2448085","BIOC",0.306396107748902,"NEUR",0.259777691836736
"nih_2452885","BIOC",0.338580729166667,"NEUR",0.293743214158413
"nih_2534404","BIOC",0.325017248719191,"OTHER",0.142267665675858
"nih_2787897","BIOC",0.441635887965528,"MULT",0.197802916837355
"nih_2787922","BIOC",0.311932714098758,"OTHER",0.204338366293892
"nih_2793446","BIOC",0.35930993456276,"MULT",0.219339319711219
"nih_2793451","BIOC",0.536699603233584,"AGRI",0.209324126529735
"nih_2967455","AGRI",0.333333333333333,"AGRI",0.716740336777829
"nih_3052045","BIOC",0.441266299357208,"IMMU",0.269526192320795
"nih_3052845","BIOC",0.624674556213018,"AGRI",0.279722830090965
"nih_3054378","BIOC",0.415956497037578,"IMMU",0.161206639143811
"nih_3054829","CHEM",0.306396484375,"CENG",0.423711165407687
"nih_3058423","CHEM",0.306394077159664,"CHEM",0.297037184804479
"nih_3095885","CHEM",0.414908411281179,"CHEM",0.396919819175383
"nih_3102492","MEDI",0.415534297818641,"MEDI",0.307958904425497
"nih_3119619","BIOC",0.275693040692297,"AGRI",0.262140011825849
"nih_3131262","BIOC",0.530824829931973,"IMMU",0.226489143147585
"nih_3134496","IMMU",0.399753533524471,"IMMU",0.55169179846091
"nih_3169176","BIOC",0.41901027582477,"MEDI",0.232308878668071
"nih_6064491","IMMU",0.342277651801461,"IMMU",0.477096508166125
"nih_6074450","BIOC",0.247194057585352,"IMMU",0.177249737827472
"nih_6089740","BIOC",0.262027685223749,"IMMU",0.176856169705551
"nih_6106905","BIOC",0.621548421191703,"BIOC",0.17413272393793
"nih_6107732","BIOC",0.332341311134235,"CENG",0.346714662189739
"nih_6108509","BIOC",0.545657096939148,"BIOC",0.187412650614535
"nih_6108679","BIOC",0.422515324931413,"AGRI",0.155207846847872
"nih_6116742","BIOC",0.5623189090451,"MULT",0.256328126993252
"nih_6133591","MULT",0.278014947475589,"MULT",0.360359103375018
"nih_6139526","IMMU",0.267867867060826,"IMMU",0.275103495263893
"nih_6167174","BIOC",0.324762779308234,"IMMU",0.413007438151438
"nih_6174570","IMMU",0.275132659150659,"IMMU",0.324412219197954
"nih_6189103","CHEM",1,"CHEM",1
"nih_6199929","BIOC",0.498077836218862,"AGRI",0.354702511173748
"nih_6223756","PHAR",0.366577398664286,"PHAR",0.719870493039419
"nih_6225979","BIOC",0.325642791551882,"NEUR",0.462891657268151
"nih_6228781","BIOC",0.608729338842975,"BIOC",0.217470111493155
"nih_6238739","PHAR",0.29172382258802,"PHAR",0.515422919936992
"nih_6244533","BIOC",0.380177514792899,"CENG",0.162413392592051
"nih_6256752","IMMU",0.312616317086666,"IMMU",0.381021716422159
"nih_6296838","BIOC",0.305629646564717,"IMMU",0.195218206215038
"nih_6298240","IMMU",0.319198751300728,"IMMU",0.400968204535696
"nih_6319575","BIOC",0.299826467481515,"PHAR",0.19595411114103
"nih_6320746","BIOC",0.447758407430745,"MULT",0.238598075376229
"nih_6350682","BIOC",0.396519674877605,"MULT",0.163410165109845
"nih_6356426","MEDI",0.303086434732434,"OTHER",0.356850867974569
"nih_6364234","BIOC",0.704728950403691,"AGRI",0.352916473189127
"nih_6375166","BIOC",0.505538735101884,"BIOC",0.166325019409961
"nih_6380746","BIOC",0.564102564102564,"NEUR",0.219513683503165
"nih_6404316","AGRI",0.333333333333333,"AGRI",0.716740336777829
"nih_6406075","BIOC",0.438139381985536,"MULT",0.26576770215186
"nih_6409573","BIOC",0.556773543515968,"BIOC",0.168302665337996
"nih_6466329","BIOC",0.327039930555556,"OTHER",0.428893147585111
"nih_6477169","BIOC",0.599122538516478,"AGRI",0.229981561227587
"nih_6483246","BIOC",0.638313609467456,"MULT",0.300198858424752
"nih_6484112","BIOC",0.383431416930738,"MULT",0.155207595974214
"nih_6488610","BIOC",0.462499038831219,"BIOC",0.140822191062233
"nih_6530013","BIOC",0.512755102040816,"AGRI",0.547944678082836
"nih_6598163","BIOC",0.222222222222222,"NEUR",0.308224940843324
"nih_6619701","BIOC",0.660973044049967,"BIOC",0.228906770889258
"nih_6620309","BIOC",0.295857577939994,"OTHER",0.19720196972374
"nih_6646931","BIOC",0.375714473117071,"OTHER",0.303274149803096
"nih_6667062","CHEM",0.37636327582788,"CHEM",0.332170698875095
"nih_6667838","BIOC",0.424543163201008,"NEUR",0.319804258842397
"nih_6691044","IMMU",0.328918518518518,"IMMU",0.420510341688758
"nih_6691073","BIOC",0.294888504421376,"CHEM",0.22783766835633
"nih_6721366","IMMU",0.341478559427277,"IMMU",0.413733509272483
"nih_6721519","BIOC",0.340335579336768,"NEUR",0.26638396961707
"nih_6724242","BIOC",0.635633270321361,"BIOC",0.255749189510518
"nih_6734606","BIOC",0.264328297176309,"OTHER",0.122394474443287
"nih_6746193","BIOC",0.355,"OTHER",0.207860805112666
"nih_6780371","BIOC",0.473017447719829,"NEUR",0.203678825001514
"nih_6981209","OTHER",0.308539944903581,"OTHER",0.327873129967199
"nih_7342015","BIOC",0.615555555555556,"BIOC",0.350469573145801
"nih_7353712","BIOC",0.435910585141354,"MULT",0.189252067717174
"nih_7353716","NEUR",0.381177777777778,"NEUR",0.772633830836534
"nih_7353736","BIOC",0.409073097316286,"MEDI",0.282973309780601
"nih_7354242","BIOC",0.375996656378601,"AGRI",0.231515213557335
"nih_7354258","MEDI",0.411051587301587,"MEDI",0.308148093971612
"nih_7354264","BIOC",0.408177083333333,"AGRI",0.251088126332404
"nih_7354268","BIOC",0.512083333333333,"PHAR",0.372204523963714
"nih_7354530","OTHER",0.386666666666667,"OTHER",0.498850314734613
"nih_7354824","NEUR",0.47679059021214,"NEUR",0.849067383574587
"nih_7355008","BIOC",0.508917954815696,"AGRI",0.305934091614484
"nih_7355782","IMMU",0.373287037037037,"IMMU",0.392160078378673
"nih_7355826","BIOC",0.401783842196094,"MULT",0.214192365319845
"nih_7684565","BIOC",0.492539682539683,"NEUR",0.236603329251285
"nih_7691221","BIOC",0.447730112453145,"AGRI",0.510087170419556
"nih_7693793","BIOC",0.505871056241427,"MULT",0.18836561876612
"nih_7705133","BIOC",0.582152110958695,"BIOC",0.224980864980721
"nih_7709177","BIOC",0.393839785731678,"MULT",0.239220418026232
"nih_7714754","BIOC",0.401638454861111,"AGRI",0.32616008244984
"nih_7733561","BIOC",0.508323424494649,"IMMU",0.402837417724116
"nih_7780808","BIOC",0.337954355958176,"CHEM",0.172339847140944
"nih_7827539","BIOC",0.777892561983471,"BIOC",0.376996609669734
"nih_7969598","PHAR",0.29603476766475,"PHAR",0.625445882908397
"nih_8001798","IMMU",0.367074378905655,"IMMU",0.511754109652577
"nih_8005790","BIOC",0.391457852748943,"IMMU",0.225430272223008
"nih_8005932","BIOC",0.430718954248366,"MULT",0.268659887850521
"nih_8006252","BIOC",0.273342553402143,"NEUR",0.373242999991693
"nih_8015682","BIOC",0.454248366013072,"AGRI",0.299279749232555
"nih_8020127","BIOC",0.254740707207887,"NEUR",0.225365641516848
"nih_8027998","MEDI",0.272979140635846,"OTHER",0.270114011550453
"nih_8058334","BIOC",0.345490920283164,"IMMU",0.261819346892217
"nih_8063951","BIOC",0.331284170132477,"OTHER",0.2232946683525
"nih_8063962","BIOC",0.25131781028738,"NEUR",0.215136027945489
"nih_8066646","CHEM",0.382193178546631,"CHEM",0.346655108210977
"nih_8066708","CHEM",0.196743706888829,"CENG",0.201366657149821
"nih_8068608","BIOC",0.612299382716049,"BIOC",0.258370856859221
"nih_8073252","BIOC",0.64859693877551,"AGRI",0.246610234333786
"nih_8080536","BIOC",0.314468370701338,"CHEM",0.308722907879961
"nih_8114735","BIOC",1,"BIOC",1
"nih_8139582","IMMU",0.219875346260388,"IMMU",0.194455557331409
"nih_8225311","BIOC",0.364441609977324,"NEUR",0.722474193284047
"nih_8233471","BIOC",0.245279593318809,"PHAR",0.325909977279907
"nih_8270374","BIOC",0.517203709062071,"BIOC",0.142386971529711
"nih_8328629","BIOC",0.422039323273891,"MULT",0.297573625663383
"nih_9574352","CHEM",0.238759838750315,"CHEM",0.231809097957969
